y_coordinate ,y_index,x_coordinate ,x_index
2795000.0,2189,-1552250.0,3008
2844000.0,2140,-1535250.0,3025
2892000.0,2092,-1518250.0,3042
2940000.0,2044,-1500250.0,3060
2988000.0,1996,-1483250.0,3077
3037000.0,1947,-1464250.0,3096
3084000.0,1900,-1446250.0,3114
3132000.0,1852,-1427250.0,3133
3180000.0,1804,-1409250.0,3151
3228000.0,1756,-1389250.0,3171
3275000.0,1709,-1370250.0,3190
3322000.0,1662,-1350250.0,3210
3370000.0,1614,-1330250.0,3230
3417000.0,1567,-1310250.0,3250
3464000.0,1520,-1289250.0,3271
3510000.0,1474,-1268250.0,3292
3557000.0,1427,-1247250.0,3313
3604000.0,1380,-1226250.0,3334
3650000.0,1334,-1204250.0,3356
3697000.0,1287,-1182250.0,3378
3743000.0,1241,-1159250.0,3401
3789000.0,1195,-1137250.0,3423
3835000.0,1149,-1114250.0,3446
3881000.0,1103,-1091250.0,3469
3926000.0,1058,-1068250.0,3492
3972000.0,1012,-1044250.0,3516
4017000.0,967,-1020250.0,3540
4062000.0,922,-996250.0,3564
4108000.0,876,-971250.0,3589
4152000.0,832,-946250.0,3614
4197000.0,787,-921250.0,3639
4242000.0,742,-896250.0,3664
4286000.0,698,-871250.0,3689
4331000.0,653,-845250.0,3715
4375000.0,609,-819250.0,3741
4419000.0,565,-792250.0,3768
4463000.0,521,-766250.0,3794
4506000.0,478,-739250.0,3821
4550000.0,434,-712250.0,3848
4593000.0,391,-684250.0,3876
4637000.0,347,-657250.0,3903
4680000.0,304,-629250.0,3931
4723000.0,261,-601250.0,3959
4765000.0,219,-572250.0,3988
4808000.0,176,-543250.0,4017
4850000.0,134,-514250.0,4046
4892000.0,92,-485250.0,4075
4934000.0,50,-456250.0,4104
4976000.0,8,-426250.0,4134
-3064000.0,8048,-1394250.0,3166
-3017000.0,8001,-1412250.0,3148
-2969000.0,7953,-1430250.0,3130
-2921000.0,7905,-1448250.0,3112
-2873000.0,7857,-1465250.0,3095
-2825000.0,7809,-1482250.0,3078
-2777000.0,7761,-1499250.0,3061
-2729000.0,7713,-1516250.0,3044
-2681000.0,7665,-1532250.0,3028
-2632000.0,7616,-1548250.0,3012
-2584000.0,7568,-1564250.0,2996
-2535000.0,7519,-1579250.0,2981
-2486000.0,7470,-1594250.0,2966
-2438000.0,7422,-1609250.0,2951
-2389000.0,7373,-1623250.0,2937
-2340000.0,7324,-1637250.0,2923
-2291000.0,7275,-1651250.0,2909
-2242000.0,7226,-1665250.0,2895
-2192000.0,7176,-1678250.0,2882
-2143000.0,7127,-1691250.0,2869
-2094000.0,7078,-1704250.0,2856
-2044000.0,7028,-1716250.0,2844
-1995000.0,6979,-1728250.0,2832
-1945000.0,6929,-1740250.0,2820
-1895000.0,6879,-1752250.0,2808
-1846000.0,6830,-1763250.0,2797
-1796000.0,6780,-1774250.0,2786
-1746000.0,6730,-1784250.0,2776
-1696000.0,6680,-1795250.0,2765
-1646000.0,6630,-1805250.0,2755
-1596000.0,6580,-1814250.0,2746
-1546000.0,6530,-1824250.0,2736
-1496000.0,6480,-1833250.0,2727
-1446000.0,6430,-1842250.0,2718
-1395000.0,6379,-1850250.0,2710
-1345000.0,6329,-1858250.0,2702
-1295000.0,6279,-1866250.0,2694
-1244000.0,6228,-1874250.0,2686
-1194000.0,6178,-1881250.0,2679
-1143000.0,6127,-1888250.0,2672
-1093000.0,6077,-1895250.0,2665
-1042000.0,6026,-1901250.0,2659
-992000.0,5976,-1907250.0,2653
-941000.0,5925,-1913250.0,2647
-890000.0,5874,-1919250.0,2641
-840000.0,5824,-1924250.0,2636
-789000.0,5773,-1929250.0,2631
-738000.0,5722,-1933250.0,2627
-687000.0,5671,-1938250.0,2622
-637000.0,5621,-1942250.0,2618
-586000.0,5570,-1945250.0,2615
-535000.0,5519,-1949250.0,2611
-484000.0,5468,-1952250.0,2608
-433000.0,5417,-1954250.0,2606
-382000.0,5366,-1957250.0,2603
-331000.0,5315,-1959250.0,2601
-280000.0,5264,-1961250.0,2599
-229000.0,5213,-1962250.0,2598
-178000.0,5162,-1964250.0,2596
-127000.0,5111,-1965250.0,2595
-76000.0,5060,-1965250.0,2595
-25000.0,5009,-1965250.0,2595
25000.0,4959,-1965250.0,2595
76000.0,4908,-1965250.0,2595
127000.0,4857,-1965250.0,2595
178000.0,4806,-1964250.0,2596
229000.0,4755,-1962250.0,2598
280000.0,4704,-1961250.0,2599
331000.0,4653,-1959250.0,2601
382000.0,4602,-1957250.0,2603
433000.0,4551,-1954250.0,2606
484000.0,4500,-1952250.0,2608
535000.0,4449,-1949250.0,2611
586000.0,4398,-1945250.0,2615
637000.0,4347,-1942250.0,2618
687000.0,4297,-1938250.0,2622
738000.0,4246,-1933250.0,2627
789000.0,4195,-1929250.0,2631
840000.0,4144,-1924250.0,2636
890000.0,4094,-1919250.0,2641
941000.0,4043,-1913250.0,2647
992000.0,3992,-1907250.0,2653
1042000.0,3942,-1901250.0,2659
1093000.0,3891,-1895250.0,2665
1143000.0,3841,-1888250.0,2672
1194000.0,3790,-1881250.0,2679
1244000.0,3740,-1874250.0,2686
1295000.0,3689,-1866250.0,2694
1345000.0,3639,-1858250.0,2702
1395000.0,3589,-1850250.0,2710
1446000.0,3538,-1842250.0,2718
1496000.0,3488,-1833250.0,2727
1546000.0,3438,-1824250.0,2736
1596000.0,3388,-1814250.0,2746
1646000.0,3338,-1805250.0,2755
1696000.0,3288,-1795250.0,2765
1746000.0,3238,-1784250.0,2776
1796000.0,3188,-1774250.0,2786
1846000.0,3138,-1763250.0,2797
1895000.0,3089,-1752250.0,2808
1945000.0,3039,-1740250.0,2820
1995000.0,2989,-1728250.0,2832
2044000.0,2940,-1716250.0,2844
2094000.0,2890,-1704250.0,2856
2143000.0,2841,-1691250.0,2869
2192000.0,2792,-1678250.0,2882
2242000.0,2742,-1665250.0,2895
2291000.0,2693,-1651250.0,2909
2340000.0,2644,-1637250.0,2923
2389000.0,2595,-1623250.0,2937
2438000.0,2546,-1609250.0,2951
2486000.0,2498,-1594250.0,2966
2535000.0,2449,-1579250.0,2981
2584000.0,2400,-1564250.0,2996
2632000.0,2352,-1548250.0,3012
2681000.0,2303,-1532250.0,3028
2729000.0,2255,-1516250.0,3044
2777000.0,2207,-1499250.0,3061
2825000.0,2159,-1482250.0,3078
2873000.0,2111,-1465250.0,3095
2921000.0,2063,-1448250.0,3112
2969000.0,2015,-1430250.0,3130
3017000.0,1967,-1412250.0,3148
3064000.0,1920,-1394250.0,3166
3112000.0,1872,-1376250.0,3184
3159000.0,1825,-1357250.0,3203
3207000.0,1777,-1338250.0,3222
3254000.0,1730,-1318250.0,3242
3301000.0,1683,-1299250.0,3261
3348000.0,1636,-1279250.0,3281
3394000.0,1590,-1259250.0,3301
3441000.0,1543,-1238250.0,3322
3488000.0,1496,-1217250.0,3343
3534000.0,1450,-1196250.0,3364
3580000.0,1404,-1175250.0,3385
3627000.0,1357,-1153250.0,3407
3673000.0,1311,-1132250.0,3428
3719000.0,1265,-1109250.0,3451
3764000.0,1220,-1087250.0,3473
3810000.0,1174,-1064250.0,3496
3855000.0,1129,-1041250.0,3519
3901000.0,1083,-1018250.0,3542
3946000.0,1038,-995250.0,3565
3991000.0,993,-971250.0,3589
4036000.0,948,-947250.0,3613
4081000.0,903,-922250.0,3638
4125000.0,859,-898250.0,3662
4170000.0,814,-873250.0,3687
4214000.0,770,-848250.0,3712
4259000.0,725,-822250.0,3738
4303000.0,681,-797250.0,3763
4346000.0,638,-771250.0,3789
4390000.0,594,-745250.0,3815
4434000.0,550,-718250.0,3842
4477000.0,507,-691250.0,3869
4520000.0,464,-665250.0,3895
4564000.0,420,-637250.0,3923
4606000.0,378,-610250.0,3950
4649000.0,335,-582250.0,3978
4692000.0,292,-554250.0,4006
4734000.0,250,-526250.0,4034
4777000.0,207,-497250.0,4063
4819000.0,165,-469250.0,4091
4861000.0,123,-440250.0,4120
4902000.0,82,-410250.0,4150
4944000.0,40,-381250.0,4179
-3044000.0,8028,-1342250.0,3218
-2997000.0,7981,-1361250.0,3199
-2950000.0,7934,-1378250.0,3182
-2902000.0,7886,-1396250.0,3164
-2855000.0,7839,-1413250.0,3147
-2807000.0,7791,-1430250.0,3130
-2759000.0,7743,-1447250.0,3113
-2711000.0,7695,-1463250.0,3097
-2663000.0,7647,-1479250.0,3081
-2615000.0,7599,-1495250.0,3065
-2567000.0,7551,-1511250.0,3049
-2519000.0,7503,-1526250.0,3034
-2470000.0,7454,-1541250.0,3019
-2422000.0,7406,-1555250.0,3005
-2373000.0,7357,-1570250.0,2990
-2324000.0,7308,-1584250.0,2976
-2276000.0,7260,-1598250.0,2962
-2227000.0,7211,-1611250.0,2949
-2178000.0,7162,-1624250.0,2936
-2129000.0,7113,-1637250.0,2923
-2080000.0,7064,-1650250.0,2910
-2031000.0,7015,-1662250.0,2898
-1982000.0,6966,-1674250.0,2886
-1932000.0,6916,-1686250.0,2874
-1883000.0,6867,-1697250.0,2863
-1834000.0,6818,-1709250.0,2851
-1784000.0,6768,-1719250.0,2841
-1735000.0,6719,-1730250.0,2830
-1685000.0,6669,-1740250.0,2820
-1635000.0,6619,-1750250.0,2810
-1586000.0,6570,-1760250.0,2800
-1536000.0,6520,-1769250.0,2791
-1486000.0,6470,-1778250.0,2782
-1436000.0,6420,-1787250.0,2773
-1386000.0,6370,-1795250.0,2765
-1336000.0,6320,-1804250.0,2756
-1286000.0,6270,-1811250.0,2749
-1236000.0,6220,-1819250.0,2741
-1186000.0,6170,-1826250.0,2734
-1136000.0,6120,-1833250.0,2727
-1086000.0,6070,-1840250.0,2720
-1036000.0,6020,-1846250.0,2714
-985000.0,5969,-1852250.0,2708
-935000.0,5919,-1858250.0,2702
-885000.0,5869,-1864250.0,2696
-834000.0,5818,-1869250.0,2691
-784000.0,5768,-1874250.0,2686
-733000.0,5717,-1878250.0,2682
-683000.0,5667,-1882250.0,2678
-632000.0,5616,-1886250.0,2674
-582000.0,5566,-1890250.0,2670
-531000.0,5515,-1893250.0,2667
-481000.0,5465,-1896250.0,2664
-430000.0,5414,-1899250.0,2661
-380000.0,5364,-1901250.0,2659
-329000.0,5313,-1904250.0,2656
-278000.0,5262,-1905250.0,2655
-228000.0,5212,-1907250.0,2653
-177000.0,5161,-1908250.0,2652
-127000.0,5111,-1909250.0,2651
-76000.0,5060,-1910250.0,2650
-25000.0,5009,-1910250.0,2650
25000.0,4959,-1910250.0,2650
76000.0,4908,-1910250.0,2650
127000.0,4857,-1909250.0,2651
177000.0,4807,-1908250.0,2652
228000.0,4756,-1907250.0,2653
278000.0,4706,-1905250.0,2655
329000.0,4655,-1904250.0,2656
380000.0,4604,-1901250.0,2659
430000.0,4554,-1899250.0,2661
481000.0,4503,-1896250.0,2664
531000.0,4453,-1893250.0,2667
582000.0,4402,-1890250.0,2670
632000.0,4352,-1886250.0,2674
683000.0,4301,-1882250.0,2678
733000.0,4251,-1878250.0,2682
784000.0,4200,-1874250.0,2686
834000.0,4150,-1869250.0,2691
885000.0,4099,-1864250.0,2696
935000.0,4049,-1858250.0,2702
985000.0,3999,-1852250.0,2708
1036000.0,3948,-1846250.0,2714
1086000.0,3898,-1840250.0,2720
1136000.0,3848,-1833250.0,2727
1186000.0,3798,-1826250.0,2734
1236000.0,3748,-1819250.0,2741
1286000.0,3698,-1811250.0,2749
1336000.0,3648,-1804250.0,2756
1386000.0,3598,-1795250.0,2765
1436000.0,3548,-1787250.0,2773
1486000.0,3498,-1778250.0,2782
1536000.0,3448,-1769250.0,2791
1586000.0,3398,-1760250.0,2800
1635000.0,3349,-1750250.0,2810
1685000.0,3299,-1740250.0,2820
1735000.0,3249,-1730250.0,2830
1784000.0,3200,-1719250.0,2841
1834000.0,3150,-1709250.0,2851
1883000.0,3101,-1697250.0,2863
1932000.0,3052,-1686250.0,2874
1982000.0,3002,-1674250.0,2886
2031000.0,2953,-1662250.0,2898
2080000.0,2904,-1650250.0,2910
2129000.0,2855,-1637250.0,2923
2178000.0,2806,-1624250.0,2936
2227000.0,2757,-1611250.0,2949
2276000.0,2708,-1598250.0,2962
2324000.0,2660,-1584250.0,2976
2373000.0,2611,-1570250.0,2990
2422000.0,2562,-1555250.0,3005
2470000.0,2514,-1541250.0,3019
2519000.0,2465,-1526250.0,3034
2567000.0,2417,-1511250.0,3049
2615000.0,2369,-1495250.0,3065
2663000.0,2321,-1479250.0,3081
2711000.0,2273,-1463250.0,3097
2759000.0,2225,-1447250.0,3113
2807000.0,2177,-1430250.0,3130
2855000.0,2129,-1413250.0,3147
2902000.0,2082,-1396250.0,3164
2950000.0,2034,-1378250.0,3182
2997000.0,1987,-1361250.0,3199
3044000.0,1940,-1342250.0,3218
3092000.0,1892,-1324250.0,3236
3139000.0,1845,-1305250.0,3255
3186000.0,1798,-1286250.0,3274
3232000.0,1752,-1267250.0,3293
3279000.0,1705,-1248250.0,3312
3326000.0,1658,-1228250.0,3332
3372000.0,1612,-1208250.0,3352
3419000.0,1565,-1187250.0,3373
3465000.0,1519,-1167250.0,3393
3511000.0,1473,-1146250.0,3414
3557000.0,1427,-1125250.0,3435
3603000.0,1381,-1103250.0,3457
3649000.0,1335,-1082250.0,3478
3694000.0,1290,-1059250.0,3501
3740000.0,1244,-1037250.0,3523
3785000.0,1199,-1015250.0,3545
3830000.0,1154,-992250.0,3568
3875000.0,1109,-969250.0,3591
3920000.0,1064,-945250.0,3615
3965000.0,1019,-922250.0,3638
4010000.0,974,-898250.0,3662
4054000.0,930,-874250.0,3686
4099000.0,885,-849250.0,3711
4143000.0,841,-825250.0,3735
4187000.0,797,-800250.0,3760
4231000.0,753,-774250.0,3786
4274000.0,710,-749250.0,3811
4318000.0,666,-723250.0,3837
4362000.0,622,-697250.0,3863
4405000.0,579,-671250.0,3889
4448000.0,536,-644250.0,3916
4491000.0,493,-617250.0,3943
4534000.0,450,-590250.0,3970
4576000.0,408,-563250.0,3997
4619000.0,365,-536250.0,4024
4661000.0,323,-508250.0,4052
4703000.0,281,-480250.0,4080
4745000.0,239,-451250.0,4109
4787000.0,197,-423250.0,4137
4829000.0,155,-394250.0,4166
4870000.0,114,-365250.0,4195
4912000.0,72,-336250.0,4224
4953000.0,31,-306250.0,4254
-3071000.0,8055,-1272250.0,3288
-3024000.0,8008,-1291250.0,3269
-2977000.0,7961,-1309250.0,3251
-2930000.0,7914,-1326250.0,3234
-2883000.0,7867,-1344250.0,3216
-2836000.0,7820,-1361250.0,3199
-2788000.0,7772,-1378250.0,3182
-2741000.0,7725,-1394250.0,3166
-2693000.0,7677,-1411250.0,3149
-2646000.0,7630,-1427250.0,3133
-2598000.0,7582,-1442250.0,3118
-2550000.0,7534,-1458250.0,3102
-2502000.0,7486,-1473250.0,3087
-2454000.0,7438,-1488250.0,3072
-2406000.0,7390,-1502250.0,3058
-2358000.0,7342,-1517250.0,3043
-2309000.0,7293,-1531250.0,3029
-2261000.0,7245,-1544250.0,3016
-2212000.0,7196,-1558250.0,3002
-2164000.0,7148,-1571250.0,2989
-2115000.0,7099,-1584250.0,2976
-2066000.0,7050,-1596250.0,2964
-2018000.0,7002,-1608250.0,2952
-1969000.0,6953,-1620250.0,2940
-1920000.0,6904,-1632250.0,2928
-1871000.0,6855,-1643250.0,2917
-1822000.0,6806,-1655250.0,2905
-1773000.0,6757,-1665250.0,2895
-1723000.0,6707,-1676250.0,2884
-1674000.0,6658,-1686250.0,2874
-1625000.0,6609,-1696250.0,2864
-1575000.0,6559,-1705250.0,2855
-1526000.0,6510,-1715250.0,2845
-1476000.0,6460,-1724250.0,2836
-1427000.0,6411,-1732250.0,2828
-1377000.0,6361,-1741250.0,2819
-1328000.0,6312,-1749250.0,2811
-1278000.0,6262,-1757250.0,2803
-1228000.0,6212,-1764250.0,2796
-1178000.0,6162,-1771250.0,2789
-1129000.0,6113,-1778250.0,2782
-1079000.0,6063,-1785250.0,2775
-1029000.0,6013,-1791250.0,2769
-979000.0,5963,-1797250.0,2763
-929000.0,5913,-1803250.0,2757
-879000.0,5863,-1808250.0,2752
-829000.0,5813,-1814250.0,2746
-779000.0,5763,-1818250.0,2742
-729000.0,5713,-1823250.0,2737
-678000.0,5662,-1827250.0,2733
-628000.0,5612,-1831250.0,2729
-578000.0,5562,-1835250.0,2725
-528000.0,5512,-1838250.0,2722
-478000.0,5462,-1841250.0,2719
-427000.0,5411,-1844250.0,2716
-377000.0,5361,-1846250.0,2714
-327000.0,5311,-1848250.0,2712
-277000.0,5261,-1850250.0,2710
-226000.0,5210,-1852250.0,2708
-176000.0,5160,-1853250.0,2707
-126000.0,5110,-1854250.0,2706
-75000.0,5059,-1854250.0,2706
-25000.0,5009,-1855250.0,2705
25000.0,4959,-1855250.0,2705
75000.0,4909,-1854250.0,2706
126000.0,4858,-1854250.0,2706
176000.0,4808,-1853250.0,2707
226000.0,4758,-1852250.0,2708
277000.0,4707,-1850250.0,2710
327000.0,4657,-1848250.0,2712
377000.0,4607,-1846250.0,2714
427000.0,4557,-1844250.0,2716
478000.0,4506,-1841250.0,2719
528000.0,4456,-1838250.0,2722
578000.0,4406,-1835250.0,2725
628000.0,4356,-1831250.0,2729
678000.0,4306,-1827250.0,2733
729000.0,4255,-1823250.0,2737
779000.0,4205,-1818250.0,2742
829000.0,4155,-1814250.0,2746
879000.0,4105,-1808250.0,2752
929000.0,4055,-1803250.0,2757
979000.0,4005,-1797250.0,2763
1029000.0,3955,-1791250.0,2769
1079000.0,3905,-1785250.0,2775
1129000.0,3855,-1778250.0,2782
1178000.0,3806,-1771250.0,2789
1228000.0,3756,-1764250.0,2796
1278000.0,3706,-1757250.0,2803
1328000.0,3656,-1749250.0,2811
1377000.0,3607,-1741250.0,2819
1427000.0,3557,-1732250.0,2828
1476000.0,3508,-1724250.0,2836
1526000.0,3458,-1715250.0,2845
1575000.0,3409,-1705250.0,2855
1625000.0,3359,-1696250.0,2864
1674000.0,3310,-1686250.0,2874
1723000.0,3261,-1676250.0,2884
1773000.0,3211,-1665250.0,2895
1822000.0,3162,-1655250.0,2905
1871000.0,3113,-1643250.0,2917
1920000.0,3064,-1632250.0,2928
1969000.0,3015,-1620250.0,2940
2018000.0,2966,-1608250.0,2952
2066000.0,2918,-1596250.0,2964
2115000.0,2869,-1584250.0,2976
2164000.0,2820,-1571250.0,2989
2212000.0,2772,-1558250.0,3002
2261000.0,2723,-1544250.0,3016
2309000.0,2675,-1531250.0,3029
2358000.0,2626,-1517250.0,3043
2406000.0,2578,-1502250.0,3058
2454000.0,2530,-1488250.0,3072
2502000.0,2482,-1473250.0,3087
2550000.0,2434,-1458250.0,3102
2598000.0,2386,-1442250.0,3118
2646000.0,2338,-1427250.0,3133
2693000.0,2291,-1411250.0,3149
2741000.0,2243,-1394250.0,3166
2788000.0,2196,-1378250.0,3182
2836000.0,2148,-1361250.0,3199
2883000.0,2101,-1344250.0,3216
2930000.0,2054,-1326250.0,3234
2977000.0,2007,-1309250.0,3251
3024000.0,1960,-1291250.0,3269
3071000.0,1913,-1272250.0,3288
3118000.0,1866,-1254250.0,3306
3165000.0,1819,-1235250.0,3325
3211000.0,1773,-1216250.0,3344
3258000.0,1726,-1197250.0,3363
3304000.0,1680,-1177250.0,3383
3350000.0,1634,-1157250.0,3403
3396000.0,1588,-1137250.0,3423
3442000.0,1542,-1116250.0,3444
3488000.0,1496,-1096250.0,3464
3534000.0,1450,-1074250.0,3486
3579000.0,1405,-1053250.0,3507
3625000.0,1359,-1032250.0,3528
3670000.0,1314,-1010250.0,3550
3715000.0,1269,-988250.0,3572
3760000.0,1224,-965250.0,3595
3805000.0,1179,-942250.0,3618
3850000.0,1134,-920250.0,3640
3895000.0,1089,-896250.0,3664
3939000.0,1045,-873250.0,3687
3983000.0,1001,-849250.0,3711
4028000.0,956,-825250.0,3735
4072000.0,912,-801250.0,3759
4116000.0,868,-776250.0,3784
4159000.0,825,-751250.0,3809
4203000.0,781,-726250.0,3834
4246000.0,738,-701250.0,3859
4290000.0,694,-676250.0,3884
4333000.0,651,-650250.0,3910
4376000.0,608,-624250.0,3936
4419000.0,565,-597250.0,3963
4461000.0,523,-571250.0,3989
4504000.0,480,-544250.0,4016
4546000.0,438,-517250.0,4043
4589000.0,395,-489250.0,4071
4631000.0,353,-462250.0,4098
4673000.0,311,-434250.0,4126
4714000.0,270,-406250.0,4154
4756000.0,228,-377250.0,4183
4797000.0,187,-349250.0,4211
4838000.0,146,-320250.0,4240
4879000.0,105,-291250.0,4269
4920000.0,64,-261250.0,4299
4961000.0,23,-232250.0,4328
-3051000.0,8035,-1221250.0,3339
-3004000.0,7988,-1239250.0,3321
-2958000.0,7942,-1257250.0,3303
-2911000.0,7895,-1275250.0,3285
-2864000.0,7848,-1292250.0,3268
-2817000.0,7801,-1309250.0,3251
-2770000.0,7754,-1326250.0,3234
-2723000.0,7707,-1342250.0,3218
-2676000.0,7660,-1358250.0,3202
-2628000.0,7612,-1374250.0,3186
-2581000.0,7565,-1390250.0,3170
-2533000.0,7517,-1405250.0,3155
-2486000.0,7470,-1420250.0,3140
-2438000.0,7422,-1435250.0,3125
-2390000.0,7374,-1449250.0,3111
-2342000.0,7326,-1464250.0,3096
-2294000.0,7278,-1478250.0,3082
-2246000.0,7230,-1491250.0,3069
-2198000.0,7182,-1504250.0,3056
-2149000.0,7133,-1518250.0,3042
-2101000.0,7085,-1530250.0,3030
-2053000.0,7037,-1543250.0,3017
-2004000.0,6988,-1555250.0,3005
-1956000.0,6940,-1567250.0,2993
-1907000.0,6891,-1578250.0,2982
-1858000.0,6842,-1590250.0,2970
-1810000.0,6794,-1601250.0,2959
-1761000.0,6745,-1611250.0,2949
-1712000.0,6696,-1622250.0,2938
-1663000.0,6647,-1632250.0,2928
-1614000.0,6598,-1642250.0,2918
-1565000.0,6549,-1651250.0,2909
-1516000.0,6500,-1660250.0,2900
-1467000.0,6451,-1669250.0,2891
-1417000.0,6401,-1678250.0,2882
-1368000.0,6352,-1686250.0,2874
-1319000.0,6303,-1694250.0,2866
-1269000.0,6253,-1702250.0,2858
-1220000.0,6204,-1710250.0,2850
-1171000.0,6155,-1717250.0,2843
-1121000.0,6105,-1724250.0,2836
-1072000.0,6056,-1730250.0,2830
-1022000.0,6006,-1736250.0,2824
-972000.0,5956,-1742250.0,2818
-923000.0,5907,-1748250.0,2812
-873000.0,5857,-1754250.0,2806
-823000.0,5807,-1759250.0,2801
-774000.0,5758,-1763250.0,2797
-724000.0,5708,-1768250.0,2792
-674000.0,5658,-1772250.0,2788
-624000.0,5608,-1776250.0,2784
-574000.0,5558,-1780250.0,2780
-524000.0,5508,-1783250.0,2777
-475000.0,5459,-1786250.0,2774
-425000.0,5409,-1789250.0,2771
-375000.0,5359,-1791250.0,2769
-325000.0,5309,-1793250.0,2767
-275000.0,5259,-1795250.0,2765
-225000.0,5209,-1796250.0,2764
-175000.0,5159,-1798250.0,2762
-125000.0,5109,-1798250.0,2762
-75000.0,5059,-1799250.0,2761
-25000.0,5009,-1799250.0,2761
25000.0,4959,-1799250.0,2761
75000.0,4909,-1799250.0,2761
125000.0,4859,-1798250.0,2762
175000.0,4809,-1798250.0,2762
225000.0,4759,-1796250.0,2764
275000.0,4709,-1795250.0,2765
325000.0,4659,-1793250.0,2767
375000.0,4609,-1791250.0,2769
425000.0,4559,-1789250.0,2771
475000.0,4509,-1786250.0,2774
524000.0,4460,-1783250.0,2777
574000.0,4410,-1780250.0,2780
624000.0,4360,-1776250.0,2784
674000.0,4310,-1772250.0,2788
724000.0,4260,-1768250.0,2792
774000.0,4210,-1763250.0,2797
823000.0,4161,-1759250.0,2801
873000.0,4111,-1754250.0,2806
923000.0,4061,-1748250.0,2812
972000.0,4012,-1742250.0,2818
1022000.0,3962,-1736250.0,2824
1072000.0,3912,-1730250.0,2830
1121000.0,3863,-1724250.0,2836
1171000.0,3813,-1717250.0,2843
1220000.0,3764,-1710250.0,2850
1269000.0,3715,-1702250.0,2858
1319000.0,3665,-1694250.0,2866
1368000.0,3616,-1686250.0,2874
1417000.0,3567,-1678250.0,2882
1467000.0,3517,-1669250.0,2891
1516000.0,3468,-1660250.0,2900
1565000.0,3419,-1651250.0,2909
1614000.0,3370,-1642250.0,2918
1663000.0,3321,-1632250.0,2928
1712000.0,3272,-1622250.0,2938
1761000.0,3223,-1611250.0,2949
1810000.0,3174,-1601250.0,2959
1858000.0,3126,-1590250.0,2970
1907000.0,3077,-1578250.0,2982
1956000.0,3028,-1567250.0,2993
2004000.0,2980,-1555250.0,3005
2053000.0,2931,-1543250.0,3017
2101000.0,2883,-1530250.0,3030
2149000.0,2835,-1518250.0,3042
2198000.0,2786,-1504250.0,3056
2246000.0,2738,-1491250.0,3069
2294000.0,2690,-1478250.0,3082
2342000.0,2642,-1464250.0,3096
2390000.0,2594,-1449250.0,3111
2438000.0,2546,-1435250.0,3125
2486000.0,2498,-1420250.0,3140
2533000.0,2451,-1405250.0,3155
2581000.0,2403,-1390250.0,3170
2628000.0,2356,-1374250.0,3186
2676000.0,2308,-1358250.0,3202
2723000.0,2261,-1342250.0,3218
2770000.0,2214,-1326250.0,3234
2817000.0,2167,-1309250.0,3251
2864000.0,2120,-1292250.0,3268
2911000.0,2073,-1275250.0,3285
2958000.0,2026,-1257250.0,3303
3004000.0,1980,-1239250.0,3321
3051000.0,1933,-1221250.0,3339
3098000.0,1886,-1203250.0,3357
3144000.0,1840,-1184250.0,3376
3190000.0,1794,-1165250.0,3395
3236000.0,1748,-1146250.0,3414
3282000.0,1702,-1126250.0,3434
3328000.0,1656,-1106250.0,3454
3374000.0,1610,-1086250.0,3474
3420000.0,1564,-1066250.0,3494
3465000.0,1519,-1045250.0,3515
3510000.0,1474,-1024250.0,3536
3556000.0,1428,-1003250.0,3557
3601000.0,1383,-982250.0,3578
3646000.0,1338,-960250.0,3600
3691000.0,1293,-938250.0,3622
3735000.0,1249,-916250.0,3644
3780000.0,1204,-893250.0,3667
3825000.0,1159,-870250.0,3690
3869000.0,1115,-847250.0,3713
3913000.0,1071,-824250.0,3736
3957000.0,1027,-800250.0,3760
4001000.0,983,-777250.0,3783
4045000.0,939,-752250.0,3808
4088000.0,896,-728250.0,3832
4132000.0,852,-703250.0,3857
4175000.0,809,-679250.0,3881
4218000.0,766,-653250.0,3907
4262000.0,722,-628250.0,3932
4304000.0,680,-602250.0,3958
4347000.0,637,-576250.0,3984
4390000.0,594,-550250.0,4010
4432000.0,552,-524250.0,4036
4474000.0,510,-497250.0,4063
4516000.0,468,-470250.0,4090
4558000.0,426,-443250.0,4117
4600000.0,384,-415250.0,4145
4642000.0,342,-388250.0,4172
4683000.0,301,-360250.0,4200
4724000.0,260,-332250.0,4228
4766000.0,218,-303250.0,4257
4806000.0,178,-275250.0,4285
4847000.0,137,-246250.0,4314
4888000.0,96,-216250.0,4344
4928000.0,56,-187250.0,4373
4968000.0,16,-157250.0,4403
-3077000.0,8061,-1151250.0,3409
-3031000.0,8015,-1170250.0,3390
