y,x,lat ,lon
-73478.37337605888,1635195.3146836932,57.75,258.75
-44088.08008680344,1634842.9562382516,57.75,259.25
-14696.202707691727,1634666.7738504044,57.75,259.75
14696.202707693225,1634666.7738504044,57.75,260.25
44088.080086804934,1634842.9562382516,57.75,260.75
73478.37337605737,1635195.3146836932,57.75,261.25
102866.02657879301,1635723.836526448,57.75,261.75
132249.98379320392,1636428.5027766663,57.75,262.25
161629.1892502795,1637309.288115605,57.75,262.75
191002.58735174936,1638366.1608965464,57.75,263.25
220369.12270799003,1639599.0831459276,57.75,263.75
249727.74017596917,1641008.0105647084,57.75,264.25
279077.3848971364,1642592.8925299628,57.75,264.75
308417.002335333,1644353.6720966964,57.75,265.25
337745.5383146904,1646290.2859998946,57.75,265.75
367061.9390574897,1648402.6646567942,57.75,266.25
396365.15122203203,1650690.7321693823,57.75,266.75
425654.121940495,1653154.4063271298,57.75,267.25
454927.7988567407,1655793.5986099336,57.75,267.75
484185.13016415155,1658608.2141913099,57.75,268.25
513425.0646434005,1661598.1519417916,57.75,268.75
542646.5517002307,1664763.3044325663,57.75,269.25
571848.541403212,1668103.5579393369,57.75,269.75
601029.984521445,1671618.7924464056,57.75,270.25
630189.8325622828,1675308.8816509868,57.75,270.75
659327.0378089838,1679173.6929677455,57.75,271.25
688440.5533583644,1683213.0875335599,57.75,271.75
717529.3331584234,1687426.9202125126,57.75,272.25
746592.3320459059,1691815.0396011048,57.75,272.75
775628.5057838807,1696377.2880336945,57.75,273.25
804636.8110992378,1701113.5015881653,57.75,273.75
833616.2057201832,1706023.5100918103,57.75,274.25
862565.6484136966,1711107.1371274532,57.75,274.75
891484.0990229244,1716364.2000397814,57.75,275.25
920370.5185045628,1721794.509941911,57.75,275.75
949223.8689661988,1727397.8717221764,57.75,276.25
978043.1137035816,1733174.0840511331,57.75,276.75
1006827.2172378943,1739122.939388801,57.75,277.25
1035575.1453529389,1745244.2239921135,57.75,277.75
1064285.8651323048,1751537.7179226002,57.75,278.25
1092958.3449964896,1758003.1950542936,57.75,278.75
1121591.554739944,1764640.4230818434,57.75,279.25
1150184.4655681134,1771449.1635288761,57.75,279.75
1178736.050134367,1778429.1717565511,57.75,280.25
1207245.2825769498,1785580.1969723601,57.75,280.75
1235711.1385558227,1792901.9822391355,57.75,281.25
1264132.595289445,1800394.2644842747,57.75,281.75
1292508.631591587,1808056.7745092092,57.75,282.25
1320838.2279079452,1815889.2369990582,57.75,282.75
1349120.3663528108,1823891.3705325269,57.75,283.25
1377354.0307456749,1832062.887592033,57.75,283.75
1405538.206647675,1840403.494574012,57.75,284.25
1433671.8813980734,1848912.8917994793,57.75,284.75
1461754.0441506805,1857590.773524808,57.75,285.25
1489783.6859100978,1866436.8279526911,57.75,285.75
1517759.7995680363,1875450.7372433625,57.75,286.25
1545681.3799394767,1884632.1775260149,57.75,286.75
1573547.4237987704,1893980.818910423,57.75,287.25
1601356.9299157194,1903496.3254988145,57.75,287.75
1629108.8990915334,1913178.3553979313,57.75,288.25
1656802.3341947128,1923026.5607313057,57.75,288.75
1684436.2401969137,1933040.5876517757,57.75,289.25
1712009.624208677,1943220.076354188,57.75,289.75
1739521.495515091,1953564.6610883216,57.75,290.25
1766970.8656114172,1964073.970172045,57.75,290.75
1794356.7482385961,1974747.6260046596,57.75,291.25
1821678.1594186602,1985585.2450804636,57.75,291.75
1848934.1174901277,1996586.438002541,57.75,292.25
1876123.6431432525,2007750.8094967508,57.75,292.75
1903245.7594551994,2019077.9584259212,57.75,293.25
1930299.4919251725,2030567.4778042703,57.75,293.75
1957283.8685094174,2042218.9548120315,57.75,294.25
1984197.9196561205,2054031.9708102702,57.75,294.75
2011040.6783403093,2066006.1013559555,57.75,295.25
2037811.1800985248,2078140.9162171748,57.75,295.75
2064508.463063508,2090435.9793886119,57.75,296.25
2091131.5679987916,2102890.8491072226,57.75,296.75
2117679.5383330956,2115505.0778680807,57.75,297.25
2144151.4201947576,2128278.212440477,57.75,297.75
2170546.262445982,2141209.7938842024,57.75,298.25
2196863.116716999,2154299.3575660214,57.75,298.75
2223101.0374401733,2167546.433176388,57.75,299.25
2249259.0818839604,2180950.544746334,57.75,299.75
2275336.310186763,2194511.2106645647,57.75,300.25
2301331.785390735,2208227.943694774,57.75,300.75
2327244.5734754275,2222100.250993149,57.75,301.25
2353073.7433913336,2236127.6341260644,57.75,301.75
2378818.367093372,2250309.589088014,57.75,302.25
2404477.519574219,2264645.6063197055,57.75,302.75
2430050.278897524,2279135.170726362,57.75,303.25
2455535.72623107,2293777.7616962497,57.75,303.75
2480932.9458797676,2308572.8531193705,57.75,304.25
2506241.025318545,2323519.9134063595,57.75,304.75
2531459.055225163,2338618.405507601,57.75,305.25
2556586.1295128735,2353867.7869325173,57.75,305.75
2581621.3453629524,2369267.509769047,57.75,306.25
2606563.803257197,2384817.020703367,57.75,306.75
2631412.6070101787,2400515.7610397297,57.75,307.25
2656166.863801471,2416363.1667205584,57.75,307.75
2680825.6842077626,2432358.668346733,57.75,308.25
2705388.1822347464,2448501.6911980077,57.75,308.75
2729853.4753490114,2464791.6552536897,57.75,309.25
2754220.6845097295,2481227.9752134783,57.75,309.75
2778488.9342002245,2497810.0605184734,57.75,310.25
2802657.3524594624,2514537.31537242,57.75,310.75
2826725.0709133623,2531409.138763107,57.75,311.25
2850691.224805985,2548424.9244839447,57.75,311.75
2874554.9530306333,2565584.0611557732,57.75,312.25
2898315.3981607743,2582885.932248814,57.75,312.75
2921971.706480837,2600329.9161048178,57.75,313.25
2945523.02801691,2617915.3859594124,57.75,313.75
2968968.51656727,2635641.709964621,57.75,314.25
2992307.329732772,2653508.251211548,57.75,314.75
3015538.6289471425,2671514.3677532882,57.75,315.25
3038661.579507098,2689659.4126279796,57.75,315.75
3061675.3506023204,2707942.7338820365,57.75,316.25
3084579.1153453365,2726363.6745936,57.75,316.75
3107372.0508012143,2744921.5728961257,57.75,317.25
3130053.3380171126,2763615.7620021543,57.75,317.75
3152622.1620517555,2782445.5702273063,57.75,318.25
3175077.712004656,2801410.3210143712,57.75,318.75
3197419.181045279,2820509.3329576347,57.75,319.25
3219645.766442055,2839741.9198273853,57.75,319.75
3241756.6695911703,2859107.3905945304,57.75,320.25
3263751.0960452897,2878605.049455438,57.75,320.75
3285628.255542124,2898234.195856969,57.75,321.25
3307387.362032771,2917994.124521594,57.75,321.75
3329027.633710001,2937884.1254727757,57.75,322.25
3350548.293036336,2957903.4840604663,57.75,322.75
3371948.566771968,2978051.4809867707,57.75,323.25
3393227.6860025725,2998327.392331815,57.75,323.75
3414384.8861669195,3018730.489579744,57.75,324.25
3435419.407084332,3039260.039644889,57.75,324.75
3456330.4929820267,3059915.3048981256,57.75,325.25
3477117.392522254,3080695.5431933715,57.75,325.75
3497779.3588292813,3101600.0078942343,57.75,326.25
3518315.649516257,3122627.9479008634,57.75,326.75
3538725.5267118653,3143778.607676929,57.75,327.25
3559008.2570868316,3165051.227276751,57.75,327.75
3579163.1118802954,3186445.042372633,57.75,328.25
3599189.3669259762,3207959.284282308,57.75,328.75
3619086.30267819,3229593.179996548,57.75,329.25
3638853.2042377195,3251345.952206963,57.75,329.75
-3072486.0282467017,2787507.502118764,58.25,202.75
-3049948.9858243596,2769157.950692044,58.25,203.25
-3027302.358379467,2750943.819252958,58.25,203.75
-3004546.959607986,2732865.762237367,58.25,204.25
-2981683.60711404,2714924.4291919656,58.25,204.75
-2958713.12238056,2697120.4647509474,58.25,205.25
-2935636.330739734,2679454.508612826,58.25,205.75
-2912454.061343374,2661927.1955174636,58.25,206.25
-2889167.1471331245,2644539.1552232644,58.25,206.75
-2865776.424810528,2627291.012484543,58.25,207.25
-2842282.73480696,2610183.3870290774,58.25,207.75
-2818686.921253443,2593216.893535844,58.25,208.25
-2794989.8319503106,2576392.1416129344,58.25,208.75
-2771192.3183367383,2559709.7357756416,58.25,209.25
-2747295.2354601678,2543170.2754247556,58.25,209.75
-2723299.4419455724,2526774.354825014,58.25,210.25
-2699205.7999646096,2510522.5630837544,58.25,210.75
-2675015.175204638,2494415.4841297455,58.25,211.25
-2650728.4368376345,2478453.696692217,58.25,211.75
-2626346.457488936,2462637.7742800494,58.25,212.25
-2601870.113205898,2446968.2851611767,58.25,212.75
-2577300.2834264273,2431445.79234217,58.25,213.25
-2552637.8509473735,2416070.8535480094,58.25,213.75
-2527883.7018928058,2400844.0212020325,58.25,214.25
-2503038.7256821864,2385765.842406103,58.25,214.75
-2478103.8149984092,2370836.8589209425,58.25,215.25
-2453079.865755718,2356057.6071466673,58.25,215.75
-2427967.777067526,2341428.6181035154,58.25,216.25
-2402768.4512141105,2326950.417412771,58.25,216.75
-2377482.7936101835,2312623.52527787,58.25,217.25
-2352111.712772368,2298448.4564657165,58.25,217.75
-2326656.120286558,2284425.7202881854,58.25,218.25
-2301116.930775161,2270555.820583824,58.25,218.75
-2275495.061864228,2256839.2556997426,58.25,219.25
-2249791.434150497,2243276.518473718,58.25,219.75
-2224006.971168312,2229868.096216479,58.25,220.25
-2198142.599356427,2216614.4706941997,58.25,220.75
-2172199.2480247384,2203516.1181111904,58.25,221.25
-2146177.849320886,2190573.509092787,58.25,221.75
-2120079.338196756,2177787.108668439,58.25,222.25
-2093904.6523748895,2165157.376255002,58.25,222.75
-2067654.73231481,2152684.7656402383,58.25,223.25
-2041330.5211791988,2140369.724966498,58.25,223.75
-2014932.9648000281,2128212.696714628,58.25,224.25
-1988463.011644578,2116214.117688071,58.25,224.75
-1961921.6127813533,2104374.4189971704,58.25,225.25
-1935309.7218459032,2092694.026043679,58.25,225.75
-1908628.295006574,2081173.3585054777,58.25,226.25
-1881878.2909301436,2069812.8303214945,58.25,226.75
-1855060.6707473723,2058612.8496768305,58.25,227.25
-1828176.3980184805,2047573.8189880948,58.25,227.75
-1801226.4386985246,2036696.134888949,58.25,228.25
-1774211.7611026808,2025980.188215849,58.25,228.75
-1747133.3358714618,2015426.3639940082,58.25,229.25
-1719992.135935844,2005035.0414235597,58.25,229.75
-1692789.1364823058,1994806.5938659366,58.25,230.25
-1665525.31491779,1984741.3888304513,58.25,230.75
-1638201.6508345788,1974839.787961094,58.25,231.25
-1610819.1259751115,1965102.1470235374,58.25,231.75
-1583378.7241966936,1955528.8158923564,58.25,232.25
-1555881.4314361615,1946120.1385384528,58.25,232.75
-1528328.2356744523,1936876.4530167019,58.25,233.25
-1500720.1269010955,1927798.0914538011,58.25,233.75
-1473058.0970786624,1918885.3800363408,58.25,234.25
-1445343.1401071039,1910138.6389990791,58.25,234.75
-1417576.2517880565,1901558.182613443,58.25,235.25
-1389758.4297890572,1893144.3191762292,58.25,235.75
-1361890.6736076868,1884897.3509985313,58.25,236.25
-1333973.9845356788,1876817.5743948794,58.25,236.75
-1306009.3656229202,1868905.2796725864,58.25,237.25
-1277997.82164143,1861160.7511213238,58.25,237.75
-1249940.359049252,1853584.2670029073,58.25,238.25
-1221837.9859542812,1846176.099541292,58.25,238.75
-1193691.712078062,1838936.5149127997,58.25,239.25
-1165502.5487194972,1831865.7732365495,58.25,239.75
-1137271.508718507,1824964.1285651145,58.25,240.25
-1108999.6064196548,1818231.8288753913,58.25,240.75
-1080687.8576356794,1811669.1160596928,58.25,241.25
-1052337.2796110176,1805276.2259170548,58.25,241.75
-1023948.8909852454,1799053.3881447676,58.25,242.25
-995523.7117564688,1793000.826330114,58.25,242.75
-967062.7632446965,1787118.7579423494,58.25,243.25
-938567.0680551203,1781407.3943248726,58.25,243.75
-910037.6500413927,1775866.9406876469,58.25,244.25
-881475.5342688307,1770497.596099817,58.25,244.75
-852881.7469775775,1765299.5534825593,58.25,245.25
-824257.3155457494,1760272.99960215,58.25,245.75
-795603.2684524977,1755418.1150632568,58.25,246.25
-766920.6352410776,1750735.0743024475,58.25,246.75
-738210.4464818465,1746224.045581921,58.25,247.25
-709473.7337352269,1741885.1909834668,58.25,247.75
-680711.52951466,1737718.6664026352,58.25,248.25
-651924.8672494991,1733724.6215431404,58.25,248.75
-623114.7812478687,1729903.1999114803,58.25,249.25
-594282.3066595228,1726254.5388117782,58.25,249.75
-565428.4794386281,1722778.7693408527,58.25,250.25
-536554.3363065624,1719476.0163835075,58.25,250.75
-507660.9147146572,1716346.3986080412,58.25,251.25
-478749.252806912,1713390.0284619841,58.25,251.75
-449820.38938271493,1710607.0121680605,58.25,252.25
-420875.3638594947,1707997.4497203694,58.25,252.75
-391915.2162353952,1705561.4348807961,58.25,253.25
-362940.98705189885,1703299.0551756357,58.25,253.75
-333953.7173564316,1701210.391892455,58.25,254.25
-304954.44866497803,1699295.52007717,58.25,254.75
-275944.22292463644,1697554.508531347,58.25,255.25
-246924.08247620202,1695987.419809735,58.25,255.75
-217895.07001670654,1694594.3102180145,58.25,256.25
-188858.22856194517,1693375.2298107734,58.25,256.75
-159814.6014090189,1692330.222389715,58.25,257.25
-130765.23209883946,1691459.3255020771,58.25,257.75
-101711.1643786262,1690762.5704392858,58.25,258.25
-72653.44216442462,1690239.982235834,58.25,258.75
-43593.10950357487,1689891.579668373,58.25,259.25
-14531.210537219582,1689717.3752550508,58.25,259.75
14531.21053722106,1689717.3752550508,58.25,260.25
43593.10950357635,1689891.579668373,58.25,260.75
72653.44216442313,1690239.982235834,58.25,261.25
101711.16437862768,1690762.5704392858,58.25,261.75
130765.23209884095,1691459.3255020778,58.25,262.25
159814.6014090204,1692330.222389715,58.25,262.75
188858.22856194666,1693375.2298107734,58.25,263.25
217895.07001670502,1694594.3102180145,58.25,263.75
246924.08247620348,1695987.419809735,58.25,264.25
275944.2229246379,1697554.508531347,58.25,264.75
304954.4486649765,1699295.52007717,58.25,265.25
333953.717356433,1701210.391892455,58.25,265.75
362940.9870519003,1703299.0551756357,58.25,266.25
391915.2162353967,1705561.4348807961,58.25,266.75
420875.3638594962,1707997.4497203701,58.25,267.25
449820.3893827135,1710607.0121680605,58.25,267.75
478749.2528069135,1713390.0284619841,58.25,268.25
507660.9147146587,1716346.3986080412,58.25,268.75
536554.3363065638,1719476.0163835082,58.25,269.25
565428.4794386295,1722778.7693408534,58.25,269.75
594282.3066595213,1726254.5388117782,58.25,270.25
623114.7812478702,1729903.1999114803,58.25,270.75
651924.8672495006,1733724.6215431404,58.25,271.25
680711.5295146614,1737718.6664026359,58.25,271.75
709473.7337352283,1741885.1909834668,58.25,272.25
738210.446481845,1746224.045581921,58.25,272.75
766920.6352410791,1750735.0743024475,58.25,273.25
795603.2684524992,1755418.1150632568,58.25,273.75
824257.3155457478,1760272.9996021492,58.25,274.25
852881.7469775791,1765299.5534825593,58.25,274.75
881475.5342688323,1770497.596099817,58.25,275.25
910037.650041394,1775866.9406876476,58.25,275.75
938567.0680551219,1781407.3943248733,58.25,276.25
967062.7632446951,1787118.7579423487,58.25,276.75
995523.7117564701,1793000.8263301146,58.25,277.25
1023948.8909852467,1799053.3881447676,58.25,277.75
1052337.279611019,1805276.2259170555,58.25,278.25
1080687.8576356808,1811669.1160596935,58.25,278.75
1108999.6064196532,1818231.8288753906,58.25,279.25
1137271.5087185113,1824964.1285651152,58.25,279.75
1165502.5487194986,1831865.7732365502,58.25,280.25
1193691.712078063,1838936.5149127997,58.25,280.75
1221837.9859542854,1846176.0995412935,58.25,281.25
1249940.3590492473,1853584.267002906,58.25,281.75
1277997.8216414314,1861160.7511213238,58.25,282.25
1306009.365622924,1868905.279672587,58.25,282.75
1333973.9845356746,1876817.574394878,58.25,283.25
1361890.673607688,1884897.3509985313,58.25,283.75
1389758.4297890614,1893144.3191762299,58.25,284.25
1417576.251788055,1901558.1826134422,58.25,284.75
1445343.1401071055,1910138.6389990798,58.25,285.25
1473058.0970786607,1918885.3800363408,58.25,285.75
1500720.126901094,1927798.0914538004,58.25,286.25
1528328.2356744537,1936876.4530167026,58.25,286.75
1555881.431436163,1946120.1385384528,58.25,287.25
1583378.7241966922,1955528.8158923557,58.25,287.75
1610819.1259751131,1965102.1470235381,58.25,288.25
1638201.6508345797,1974839.787961094,58.25,288.75
1665525.314917789,1984741.3888304513,58.25,289.25
1692789.13648231,1994806.593865938,58.25,289.75
1719992.1359358458,2005035.0414235604,58.25,290.25
1747133.3358714601,2015426.3639940068,58.25,290.75
1774211.7611026822,2025980.1882158497,58.25,291.25
1801226.438698526,2036696.1348889498,58.25,291.75
1828176.3980184824,2047573.8189880955,58.25,292.25
1855060.6707473763,2058612.8496768319,58.25,292.75
1881878.290930145,2069812.830321496,58.25,293.25
1908628.2950065748,2081173.3585054784,58.25,293.75
1935309.7218459076,2092694.0260436812,58.25,294.25
1961921.6127813493,2104374.418997169,58.25,294.75
1988463.0116445795,2116214.1176880724,58.25,295.25
2014932.964800032,2128212.6967146304,58.25,295.75
2041330.5211791948,2140369.7249664967,58.25,296.25
2067654.7323148113,2152684.7656402383,58.25,296.75
2093904.652374891,2165157.376255003,58.25,297.25
2120079.338196752,2177787.108668437,58.25,297.75
2146177.8493208876,2190573.5090927873,58.25,298.25
2172199.2480247393,2203516.1181111904,58.25,298.75
2198142.5993564255,2216614.470694199,58.25,299.25
2224006.971168313,2229868.09621648,58.25,299.75
2249791.4341504984,2243276.518473718,58.25,300.25
2275495.0618642266,2256839.2556997417,58.25,300.75
2301116.9307751623,2270555.8205838245,58.25,301.25
2326656.1202865597,2284425.7202881863,58.25,301.75
2352111.712772367,2298448.456465715,58.25,302.25
2377482.793610185,2312623.5252778707,58.25,302.75
2402768.4512141114,2326950.4174127714,58.25,303.25
2427967.777067527,2341428.6181035163,58.25,303.75
2453079.8657557215,2356057.607146669,58.25,304.25
2478103.814998411,2370836.858920944,58.25,304.75
2503038.7256821874,2385765.842406103,58.25,305.25
2527883.701892809,2400844.0212020343,58.25,305.75
2552637.85094737,2416070.8535480066,58.25,306.25
2577300.2834264287,2431445.7923421715,58.25,306.75
2601870.113205902,2446968.2851611786,58.25,307.25
2626346.457488932,2462637.774280047,58.25,307.75
2650728.4368376364,2478453.6966922176,58.25,308.25
2675015.175204639,2494415.4841297464,58.25,308.75
2699205.7999646054,2510522.563083752,58.25,309.25
2723299.441945574,2526774.354825015,58.25,309.75
2747295.2354601687,2543170.275424756,58.25,310.25
2771192.3183367373,2559709.7357756416,58.25,310.75
2794989.8319503115,2576392.141612935,58.25,311.25
2818686.921253444,2593216.893535845,58.25,311.75
2842282.734806959,2610183.3870290765,58.25,312.25
2865776.4248105288,2627291.0124845435,58.25,312.75
2889167.1471331255,2644539.155223265,58.25,313.25
2912454.0613433733,2661927.1955174627,58.25,313.75
2935636.330739735,2679454.5086128274,58.25,314.25
2958713.1223805607,2697120.4647509484,58.25,314.75
2981683.6071140408,2714924.4291919665,58.25,315.25
3004546.9596079867,2732865.7622373686,58.25,315.75
3027302.3583794683,2750943.819252959,58.25,316.25
3049948.9858243605,2769157.9506920455,58.25,316.75
3072486.028246705,2787507.502118767,58.25,317.25
3094912.675887926,2805991.8142315904,58.25,317.75
3117228.1229559784,2824610.2228870424,58.25,318.25
3139431.567654238,2843362.0591235217,58.25,318.75
3161522.2122103414,2862246.6491853595,58.25,319.25
3183499.2629048717,2881263.314547048,58.25,319.75
3205361.9300998277,2900411.3719375785,58.25,320.25
3227109.428267019,2919690.133365008,58.25,320.75
3248740.9760163208,2939098.9061412076,58.25,321.25
3270255.7961236853,2958636.9929066966,58.25,321.75
3291653.1155591267,2978303.6916557453,58.25,322.25
3312932.165514464,2998098.2957615783,58.25,322.75
3334092.181430946,3018020.0940017556,58.25,323.25
3355132.4030267377,3038068.3705837484,58.25,323.75
3376052.07432423,3058242.4051706456,58.25,324.25
3396850.4436771846,3078541.472907026,58.25,324.75
3417526.7637977726,3098964.8444450228,58.25,325.25
3438080.2917834064,3119511.785970521,58.25,325.75
3458510.289143419,3140181.5592295085,58.25,326.25
3478816.0218256298,3160973.421554626,58.25,326.75
3498996.7602427015,3181886.625891843,58.25,327.25
3519051.779298341,3202920.42082728,58.25,327.75
3538980.3584133815,3224074.050614238,58.25,328.25
3558781.7815516554,3245346.7552003376,58.25,328.75
-3081735.376649345,2866892.4647049243,58.75,201.75
-3059674.0131678246,2848486.0451721763,58.75,202.25
-3037502.715242384,2830212.1953593767,58.75,202.75
-3015222.2794903414,2812071.57184808,58.75,203.25
-2992833.5064503555,2794064.826433007,58.75,203.75
-2970337.2005536477,2776192.606098616,58.75,204.25
-2947734.1700951066,2758455.5529958643,58.75,204.75
-2925025.2272042595,2740854.3044191436,58.75,205.25
-2902211.187816067,2723389.492783363,58.75,205.75
-2879292.871641622,2706061.7456012387,58.75,206.25
-2856271.1021386976,2688871.685460749,58.75,206.75
-2833146.7064821576,2671819.930002759,58.75,207.25
-2809920.5155342296,2654907.091898828,58.75,207.75
-2786593.3638146627,2638133.7788292007,58.75,208.25
-2763166.089470739,2621500.593460973,58.75,208.75
-2739639.534247153,2605008.1334264292,58.75,209.25
-2716014.543455778,2588656.991301585,58.75,209.75
-2692291.965945289,2572447.7545848815,58.75,210.25
-2668472.6540706586,2556381.0056760837,58.75,210.75
-2644557.463662533,2540457.321855349,58.75,211.25
-2620547.2539965026,2524677.275262499,58.75,211.75
-2596442.8877621936,2509041.432876444,58.75,212.25
-2572245.231032291,2493550.356494821,58.75,212.75
-2547955.153231425,2478204.602713813,58.75,213.25
-2523573.527104925,2463004.7229081434,58.75,213.75
-2499101.228687453,2447951.2632112615,58.75,214.25
-2474539.1372715477,2433044.7644957295,58.75,214.75
-2449888.1353760175,2418285.7623537877,58.75,215.25
-2425149.1087142304,2403674.787078099,58.75,215.75
-2400322.9461622993,2389212.3636427075,58.75,216.25
-2375410.5397271407,2374899.011684178,58.75,216.75
-2350412.7845144197,2360735.245482911,58.75,217.25
-2325330.578696392,2346721.573944676,58.75,217.75
-2300164.8234796384,2332858.5005823267,58.75,218.25
-2274916.42307268,2319146.5234977053,58.75,218.75
-2249586.284653481,2305586.1353637455,58.75,219.25
-2224175.3183368696,2292177.823406773,58.75,219.75
-2198684.4371418306,2278922.0693890015,58.75,220.25
-2173114.5569586903,2265819.3495912156,58.75,220.75
-2147466.596516228,2252870.1347956653,58.75,221.25
-2121741.4773486527,2240074.8902691486,58.75,221.75
-2095940.123762493,2227434.0757462936,58.75,222.25
-2070063.4628033852,2214948.145413034,58.75,222.75
-2044112.4242227843,2202617.547890309,58.75,223.25
-2018087.9404445253,2190442.726217922,58.75,223.75
-1991990.9465313423,2178424.117838633,58.75,224.25
-1965822.38015127,2166562.1545824436,58.75,224.75
-1939583.1815439516,2154857.2626510775,58.75,225.25
-1913274.293486846,2143309.8626026628,58.75,225.75
-1886896.6612613704,2131920.3693366316,58.75,226.25
-1860451.2326189273,2120689.1920788037,58.75,226.75
-1833938.9577468454,2109616.7343666875,58.75,227.25
-1807360.7892342533,2098703.394034978,58.75,227.75
-1780717.6820378471,2087949.5632012673,58.75,228.25
-1754010.5934475702,2077355.6282519498,58.75,228.75
-1727240.4830522262,2066921.9698283419,58.75,229.25
-1700408.312705004,2056648.9628130074,58.75,229.75
-1673515.046488913,2046536.9763162865,58.75,230.25
-1646561.6506821439,2036586.3736630322,58.75,230.75
-1619549.0937233458,2026797.5123795578,58.75,231.25
-1592478.346176843,2017170.7441807908,58.75,231.75
-1565350.3806977454,2007706.4149576335,58.75,232.25
-1538166.171997017,1998404.8647645374,58.75,232.75
-1510926.6968064476,1989266.4278072878,58.75,233.25
-1483632.9338435505,1980291.4324309865,58.75,233.75
-1456285.8637764156,1971480.2011082666,58.75,234.25
-1428886.4691884522,1962833.0504276932,58.75,234.75
-1401435.7345431047,1954350.2910824008,58.75,235.25
-1373934.646148471,1946032.227858921,58.75,235.75
-1346384.1921218566,1937879.1596262343,58.75,236.25
-1318785.362354292,1929891.3793250327,58.75,236.75
-1291139.148474942,1922069.1739571928,58.75,237.25
-1263446.543815496,1914412.8245754656,58.75,237.75
-1235708.5433744702,1906922.606273378,58.75,238.25
-1207926.1437814476,1899598.7881753459,58.75,238.75
-1180100.3432612873,1892441.633427006,58.75,239.25
-1152232.1415982475,1885451.3991857644,58.75,239.75
-1124322.540100057,1878628.336611551,58.75,240.25
-1096372.541561956,1871972.6908578007,58.75,240.75
-1068383.150230644,1865484.701062639,58.75,241.25
-1040355.371768217,1859164.6003402967,58.75,241.75
-1012290.2132160246,1853012.6157727304,58.75,242.25
-984188.6829584792,1847028.968401461,58.75,242.75
-956051.790686844,1841213.8732196377,58.75,243.25
-927880.5473629322,1835567.539164305,58.75,243.75
-899675.965182803,1830090.169108907,58.75,244.25
-871439.0575403842,1824781.9598559875,58.75,244.75
-843170.838991053,1819643.1021301225,58.75,245.25
-814872.3252152023,1814673.78057107,58.75,245.75
-786544.532981725,1809874.1737271326,58.75,246.25
-758188.4801115004,1805244.454048743,58.75,246.75
-729805.1854408162,1800784.7878822698,58.75,247.25
-701395.6687847525,1796495.3354640375,58.75,247.75
-672960.950900557,1792376.2509145716,58.75,248.25
-644502.0534509601,1788427.6822330607,58.75,248.75
-616019.998967459,1784649.7712920373,58.75,249.25
-587515.8108135965,1781042.6538322817,58.75,249.75
-558990.5131481695,1777606.4594579441,58.75,250.25
-530445.130888451,1774341.3116318902,58.75,250.75
-501880.6896733555,1771247.3276712617,58.75,251.25
-473298.21582657954,1768324.6187432623,58.75,251.75
-444698.7363197458,1765573.2898611643,58.75,252.25
-416083.27873548033,1762993.4398805357,58.75,252.75
-387452.8712305127,1760585.161495687,58.75,253.25
-358808.54249872436,1758348.5412363412,58.75,253.75
-330151.32173417957,1756283.6594645244,58.75,254.25
-301482.2385941664,1754390.5903716797,58.75,254.75
-272802.3231621778,1752669.4019760005,58.75,255.25
-244112.605910921,1751120.1561199871,58.75,255.75
-215414.11766528376,1749742.9084682222,58.75,256.25
-186707.8895652879,1748537.7085053741,58.75,256.75
-157994.95302905788,1747504.5995344205,58.75,257.25
-129276.33971575304,1746643.6186750846,58.75,257.75
-100553.08148849127,1745954.7968625107,58.75,258.25
-71826.2103772944,1745438.1588461457,58.75,258.75
-43096.7585419839,1745093.723188854,58.75,259.25
-14365.758235115774,1744921.5022662496,58.75,259.75
14365.758235117239,1744921.5022662496,58.75,260.25
43096.758541985364,1745093.723188854,58.75,260.75
71826.21037729294,1745438.1588461457,58.75,261.25
100553.08148849272,1745954.7968625107,58.75,261.75
129276.3397157545,1746643.6186750853,58.75,262.25
157994.95302905934,1747504.5995344205,58.75,262.75
186707.88956528934,1748537.7085053748,58.75,263.25
215414.1176652823,1749742.9084682222,58.75,263.75
244112.60591092246,1751120.1561199871,58.75,264.25
272802.32316217927,1752669.4019760005,58.75,264.75
301482.23859416496,1754390.5903716797,58.75,265.25
330151.321734181,1756283.6594645244,58.75,265.75
358808.5424987259,1758348.5412363412,58.75,266.25
387452.8712305142,1760585.161495687,58.75,266.75
416083.27873548184,1762993.4398805364,58.75,267.25
444698.7363197443,1765573.2898611643,58.75,267.75
473298.21582658106,1768324.6187432623,58.75,268.25
501880.689673357,1771247.3276712617,58.75,268.75
530445.1308884523,1774341.311631891,58.75,269.25
558990.5131481709,1777606.4594579448,58.75,269.75
587515.810813595,1781042.6538322817,58.75,270.25
616019.9989674604,1784649.7712920373,58.75,270.75
644502.0534509616,1788427.6822330607,58.75,271.25
672960.9509005583,1792376.2509145723,58.75,271.75
701395.668784754,1796495.3354640375,58.75,272.25
729805.1854408147,1800784.7878822698,58.75,272.75
758188.4801115018,1805244.454048743,58.75,273.25
786544.5329817265,1809874.1737271326,58.75,273.75
814872.3252152009,1814673.7805710693,58.75,274.25
843170.8389910545,1819643.1021301225,58.75,274.75
871439.0575403856,1824781.9598559875,58.75,275.25
899675.9651828044,1830090.1691089077,58.75,275.75
927880.5473629339,1835567.5391643057,58.75,276.25
956051.7906868426,1841213.873219637,58.75,276.75
984188.6829584806,1847028.9684014616,58.75,277.25
