x,y,lat ,lon
2164158.02310503,-2926971.053808249,13.75,278.75
2220854.411285995,-2913828.7320054495,13.75,279.25
2277471.0039091185,-2900346.799841115,13.75,279.75
2334005.766733605,-2886525.741722646,13.75,280.25
2390456.6684588483,-2872366.054242269,13.75,280.75
2446821.680797382,-2857868.2461592043,13.75,281.25
2503098.778547707,-2843032.8383813924,13.75,281.75
2559285.939667189,-2827860.363946754,13.75,282.25
2615381.145344557,-2812351.368004068,13.75,282.75
2671382.380072509,-2796506.407793374,13.75,283.25
2727287.6317201992,-2780326.052625926,13.75,283.75
2783094.891605399,-2763810.883863777,13.75,284.25
2838802.1545667313,-2746961.4948988734,13.75,284.75
2894407.4190357914,-2729778.4911317118,13.75,285.25
2949908.68710891,-2712262.489949627,13.75,285.75
3005303.9646190708,-2694414.120704585,13.75,286.25
3060591.261207504,-2676234.0246905647,13.75,286.75
3115768.5903951786,-2657722.8551205443,13.75,287.25
3170833.9696542365,-2638881.2771029994,13.75,287.75
3225785.4204791933,-2619709.9676180235,13.75,288.25
-4528960.84405678,-1983014.459431321,14.25,219.25
-4477802.427843683,-2010008.6317608256,14.25,219.75
-4426483.123667441,-2036695.6680903456,14.25,220.25
-4375004.775436623,-2063074.6095515576,14.25,220.75
-4323369.232774286,-2089144.5083460202,14.25,221.25
-4271578.350951503,-2114904.427779229,14.25,221.75
-4219633.990820689,-2140353.442294276,14.25,222.25
-4167538.0187487467,-2165490.6375051104,14.25,222.75
-4115292.3065500464,-2190315.1102293683,14.25,223.25
-4062898.7314191065,-2214825.9685208555,14.25,223.75
-4010359.1758631836,-2239022.3317015804,14.25,224.25
-3957675.5276346356,-2262903.3303933907,14.25,224.75
-3904849.679663093,-2286468.106549217,14.25,225.25
-3851883.529987416,-2309715.8134839092,14.25,225.75
-3798778.9816875444,-2332645.6159046455,14.25,226.25
-3745537.942816092,-2355256.689940953,14.25,226.75
-3692162.326329781,-2377548.2231743075,14.25,227.25
-3638654.050020739,-2399519.4146673204,14.25,227.75
-3585015.0364475744,-2421169.474992518,14.25,228.25
-3531247.212866293,-2442497.6262607123,14.25,228.75
-3477352.511161056,-2463503.1021489426,14.25,229.25
-3423332.8677747836,-2484185.147928013,14.25,229.75
-3369190.2236395604,-2504543.020489604,14.25,230.25
-3314926.5241069044,-2524575.988372984,14.25,230.75
-3260543.7188778557,-2544283.331791282,14.25,231.25
-3206043.7619329533,-2563664.342657351,14.25,231.75
-3151428.6114619933,-2582718.324609212,14.25,232.25
-3096700.229793703,-2601444.593035074,14.25,232.75
-3041860.5833252203,-2619842.4750979277,14.25,233.25
-2986911.6424514237,-2637911.3097597286,14.25,233.75
-2931855.381494174,-2655650.447805136,14.25,234.25
-2876693.778631334,-2673059.251864861,14.25,234.75
-2821428.81582573,-2690137.0964385374,14.25,235.25
-2766062.4787539216,-2706883.3679172196,14.25,235.75
-2710596.756734843,-2723297.464605426,14.25,236.25
-2655033.6426583617,-2739378.7967427447,14.25,236.75
-2599375.1329136323,-2755126.7865250404,14.25,237.25
-2543623.227317402,-2770540.868125205,14.25,237.75
-2487779.9290421433,-2785620.487713487,14.25,238.25
-2431847.24454406,-2800365.1034774003,14.25,238.75
-2375827.183491033,-2814774.1856411807,14.25,239.25
-2319721.7586903893,-2828847.216484825,14.25,239.75
-2263532.986016571,-2842583.690362696,14.25,240.25
-2207262.884338741,-2855983.113721688,14.25,240.75
-2150913.4754481986,-2869045.005118954,14.25,241.25
-2094486.7839857806,-2881768.895239218,14.25,241.75
-2037984.8373690923,-2894154.3269116213,14.25,242.25
-1981409.6657196512,-2906200.8551261616,14.25,242.75
-1924763.301789979,-2917908.0470496756,14.25,243.25
-1868047.7808905242,-2929275.4820413957,14.25,243.75
-1811265.140816568,-2940302.7516680537,14.25,244.25
-1754417.4217749923,-2950989.4597185673,14.25,244.75
-1697506.6663109576,-2961335.222218274,14.25,245.25
-1640534.919234552,-2971339.667442718,14.25,245.75
-1583504.227547277,-2981002.4359310176,14.25,246.25
-1526416.6403685382,-2990323.1804987756,14.25,246.75
-1469274.2088620025,-2999301.56625055,14.25,247.25
-1412078.9861618823,-3007937.270591899,14.25,247.75
-1354833.0272992023,-3016229.983240955,14.25,248.25
-1297538.3891279416,-3024179.4062395873,14.25,248.75
-1240197.1302511173,-3031785.253964101,14.25,249.25
-1182811.3109468555,-3039047.253135501,14.25,249.75
-1125382.9930943206,-3045965.142829311,14.25,250.25
-1067914.240099673,-3052538.674484948,14.25,250.75
-1010407.1168219115,-3058767.611914652,14.25,251.25
-952863.689498667,-3064651.731311977,14.25,251.75
-895286.0256720019,-3070190.821259825,14.25,252.25
-837676.1941140767,-3075384.6827380513,14.25,252.75
-780036.2647528603,-3080233.1291306056,14.25,253.25
-722368.3085977386,-3084735.9862322453,14.25,253.75
-664674.3976650864,-3088893.092254788,14.25,254.25
664674.3976650891,-3088893.092254788,14.25,265.75
722368.3085977416,-3084735.9862322453,14.25,266.25
780036.2647528632,-3080233.1291306056,14.25,266.75
837676.1941140797,-3075384.6827380513,14.25,267.25
895286.0256719989,-3070190.821259825,14.25,267.75
952863.6894986698,-3064651.731311977,14.25,268.25
1010407.1168219143,-3058767.6119146505,14.25,268.75
1067914.2400996757,-3052538.6744849468,14.25,269.25
1125382.9930943237,-3045965.1428293097,14.25,269.75
1182811.3109468524,-3039047.253135501,14.25,270.25
1240197.1302511203,-3031785.253964101,14.25,270.75
1297538.3891279446,-3024179.4062395873,14.25,271.25
1354833.027299205,-3016229.9832409536,14.25,271.75
1412078.9861618853,-3007937.2705918974,14.25,272.25
1469274.2088619994,-2999301.56625055,14.25,272.75
1526416.6403685412,-2990323.1804987756,14.25,273.25
1583504.22754728,-2981002.4359310176,14.25,273.75
1640534.9192345492,-2971339.6674427195,14.25,274.25
1697506.6663109607,-2961335.222218274,14.25,274.75
1754417.4217749955,-2950989.4597185673,14.25,275.25
1811265.1408165707,-2940302.7516680523,14.25,275.75
1868047.780890527,-2929275.4820413943,14.25,276.25
1924763.3017899767,-2917908.047049677,14.25,276.75
1981409.665719654,-2906200.85512616,14.25,277.25
2037984.8373690953,-2894154.32691162,14.25,277.75
2094486.7839857833,-2881768.8952392167,14.25,278.25
2150913.475448202,-2869045.005118954,14.25,278.75
2207262.884338738,-2855983.113721688,14.25,279.25
2263532.98601658,-2842583.6903626947,14.25,279.75
2319721.758690392,-2828847.2164848237,14.25,280.25
2375827.183491036,-2814774.1856411793,14.25,280.75
2431847.244544069,-2800365.1034773975,14.25,281.25
2487779.929042134,-2785620.4877134897,14.25,281.75
2543623.2273174045,-2770540.868125205,14.25,282.25
2599375.1329136402,-2755126.786525039,14.25,282.75
2655033.642658354,-2739378.7967427475,14.25,283.25
2710596.7567348457,-2723297.464605426,14.25,283.75
2766062.4787539304,-2706883.367917217,14.25,284.25
2821428.815825727,-2690137.0964385374,14.25,284.75
2876693.7786313375,-2673059.25186486,14.25,285.25
2931855.381494171,-2655650.4478051374,14.25,285.75
2986911.642451421,-2637911.30975973,14.25,286.25
3041860.583325223,-2619842.4750979263,14.25,286.75
3096700.2297937055,-2601444.593035074,14.25,287.25
3151428.611461991,-2582718.3246092135,14.25,287.75
3206043.7619329565,-2563664.3426573495,14.25,288.25
-4551864.630093684,-1903615.6891282883,14.75,218.75
-4501181.730284119,-1930748.5765131987,14.75,219.25
-4450337.102490339,-1957577.1757211501,14.75,219.75
-4399332.573565757,-1984100.5227974444,14.75,220.25
-4348169.976109028,-2010317.6647551311,14.75,220.75
-4296851.148398249,-2036227.6596092447,14.75,221.25
-4245377.934324886,-2061829.5764106463,14.75,221.75
-4193752.1833275147,-2087122.495279483,14.75,222.25
-4141975.7503253752,-2112105.507438237,14.75,222.75
-4090050.495651762,-2136777.7152443607,14.75,223.25
-4037978.284987116,-2161138.2322225566,14.75,223.75
-3985760.9892920326,-2185186.1830966114,14.75,224.25
-3933400.4847400356,-2208920.703820847,14.75,224.75
-3880898.6526501626,-2232340.9416111624,14.75,225.25
-3828257.379419349,-2255446.05497569,14.75,225.75
-3775478.5564546846,-2278235.2137450096,14.75,226.25
-3722564.080105433,-2300707.599101993,14.75,226.75
-3669515.8515948886,-2322862.403611213,14.75,227.25
-3616335.7769520883,-2344698.8312479644,14.75,227.75
-3563025.7669433192,-2366216.097426851,14.75,228.25
-3509587.7370034494,-2387413.4290299974,14.75,228.75
-3456023.6071671173,-2408290.064434806,14.75,229.25
-3402335.301999755,-2428845.2535413345,14.75,229.75
-3348524.7505284287,-2449078.2577992394,14.75,230.25
-3294593.886172526,-2468988.3502343222,14.75,230.75
-3240544.646674282,-2488574.815474638,14.75,231.25
-3186378.97402918,-2507836.9497762118,14.75,231.75
-3132098.8144161417,-2526774.0610483107,14.75,232.25
-3077706.118127634,-2545385.468878321,14.75,232.75
-3023202.8394995797,-2563670.5045561865,14.75,233.25
-2968590.9368411214,-2581628.511098449,14.75,233.75
-2913872.372364299,-2599258.843271835,14.75,234.25
-2859049.1121135,-2616560.86761646,14.75,234.75
-2804123.1258948613,-2633533.9624685696,14.75,235.25
-2749096.387205475,-2650177.517982886,14.75,235.75
-2693970.8731624647,-2666490.9361545225,14.75,236.25
-2638748.564431987,-2682473.630840462,14.75,236.75
-2583431.4451580197,-2698125.027780621,14.75,237.25
-2528021.5028911107,-2713444.564618484,14.75,237.75
-2472520.7285169507,-2728431.6909213057,14.75,238.25
-2416931.1161848195,-2743085.8681998923,14.75,238.75
-2361254.663235975,-2757406.5699279453,14.75,239.25
-2305493.370131865,-2771393.2815609835,14.75,239.75
-2249649.24038224,-2785045.500554825,14.75,240.25
-2193724.280473202,-2798362.7363836523,14.75,240.75
-2137720.499795067,-2811344.510557631,14.75,241.25
-2081639.9105702084,-2823990.3566401005,14.75,241.75
-2025484.5277807398,-2836299.8202643357,14.75,242.25
-1969256.369096098,-2848272.4591498757,14.75,242.75
-1912957.4548005902,-2859907.843118408,14.75,243.25
-1856589.8077207569,-2871205.554109235,14.75,243.75
-1800155.4531527346,-2882165.1861942788,14.75,244.25
-1743656.418789466,-2892786.3455926822,14.75,244.75
-1687094.7346478289,-2903068.6506849513,14.75,245.25
-1630472.4329957396,-2913011.732026666,14.75,245.75
-1573791.5482790843,-2922615.2323617535,14.75,246.25
-1517054.117048663,-2931878.8066353295,14.75,246.75
-1460262.1778869992,-2940802.122006088,14.75,247.25
-1403417.7713350747,-2949384.8578582685,14.75,247.75
-1346522.939819048,-2957626.705813172,14.75,248.25
-1289579.7275768528,-2965527.36974024,14.75,248.75
-1232590.1805847308,-2973086.565767697,14.75,249.25
-1175556.3464837593,-2980304.0222927504,14.75,249.75
-1118480.274506234,-2987179.479991344,14.75,250.25
-1061364.0154020793,-2993712.691827482,14.75,250.75
-1004209.6213651474,-2999903.423062101,14.75,251.25
-947019.1459594669,-3005751.4512615064,14.75,251.75
-889794.6440454961,-3011256.5663053636,14.75,252.25
-832538.1717062473,-3016418.570394248,14.75,252.75
-775251.7861734512,-3021237.2780567505,14.75,253.25
-717937.5457536228,-3025712.516156141,14.75,253.75
-660597.5097540893,-3029844.1238965984,14.75,254.25
-603233.7384090387,-3033631.9528289707,14.75,254.75
-545848.2928054505,-3037075.866856123,14.75,255.25
-488443.23480907927,-3040175.7422378226,14.75,255.75
-431020.62699035596,-3042931.4675951884,14.75,256.25
-373582.5325502605,-3045342.943914686,14.75,256.75
-316131.015246227,-3047410.0845516883,14.75,257.25
-258668.13931797427,-3049132.8152335943,14.75,257.75
-201195.9694133205,-3050511.074062487,14.75,258.25
-143716.5705140408,-3051544.811517367,14.75,258.75
-86232.00786162553,-3052233.9904559283,14.75,259.25
-28744.34688311687,-3052578.586115889,14.75,259.75
28744.346883119797,-3052578.586115889,14.75,260.25
86232.00786162846,-3052233.9904559283,14.75,260.75
143716.57051403789,-3051544.811517367,14.75,261.25
201195.96941332344,-3050511.074062487,14.75,261.75
258668.13931797718,-3049132.815233593,14.75,262.25
316131.0152462299,-3047410.0845516883,14.75,262.75
373582.53255026345,-3045342.9439146845,14.75,263.25
431020.62699035305,-3042931.4675951884,14.75,263.75
488443.2348090822,-3040175.7422378226,14.75,264.25
545848.2928054534,-3037075.866856123,14.75,264.75
603233.7384090358,-3033631.9528289707,14.75,265.25
660597.5097540921,-3029844.1238965984,14.75,265.75
717937.5457536257,-3025712.516156141,14.75,266.25
775251.7861734541,-3021237.2780567505,14.75,266.75
832538.1717062503,-3016418.570394248,14.75,267.25
889794.6440454931,-3011256.5663053636,14.75,267.75
947019.1459594697,-3005751.4512615064,14.75,268.25
1004209.6213651503,-2999903.4230620996,14.75,268.75
1061364.0154020821,-2993712.6918274807,14.75,269.25
1118480.2745062371,-2987179.479991344,14.75,269.75
1175556.3464837566,-2980304.0222927504,14.75,270.25
1232590.1805847336,-2973086.565767697,14.75,270.75
1289579.7275768556,-2965527.36974024,14.75,271.25
1346522.9398190507,-2957626.705813172,14.75,271.75
1403417.7713350775,-2949384.857858267,14.75,272.25
1460262.1778869962,-2940802.122006088,14.75,272.75
1517054.117048666,-2931878.8066353295,14.75,273.25
1573791.548279087,-2922615.2323617535,14.75,273.75
1630472.4329957366,-2913011.7320266673,14.75,274.25
1687094.7346478316,-2903068.6506849513,14.75,274.75
1743656.4187894687,-2892786.3455926822,14.75,275.25
1800155.4531527373,-2882165.1861942774,14.75,275.75
1856589.80772076,-2871205.554109233,14.75,276.25
1912957.4548005871,-2859907.8431184096,14.75,276.75
1969256.3690961008,-2848272.4591498743,14.75,277.25
2025484.5277807426,-2836299.8202643343,14.75,277.75
2081639.9105702112,-2823990.356640099,14.75,278.25
2137720.49979507,-2811344.5105576296,14.75,278.75
2193724.280473199,-2798362.7363836537,14.75,279.25
2249649.240382249,-2785045.5005548224,14.75,279.75
2305493.370131868,-2771393.281560982,14.75,280.25
2361254.6632359778,-2757406.5699279453,14.75,280.75
2416931.1161848283,-2743085.8681998895,14.75,281.25
2472520.7285169414,-2728431.6909213075,14.75,281.75
2528021.5028911135,-2713444.564618484,14.75,282.25
2583431.4451580276,-2698125.0277806194,14.75,282.75
2638748.564431979,-2682473.630840465,14.75,283.25
2693970.8731624675,-2666490.9361545225,14.75,283.75
2749096.3872054834,-2650177.5179828834,14.75,284.25
2804123.1258948585,-2633533.9624685696,14.75,284.75
2859049.1121135033,-2616560.867616459,14.75,285.25
2913872.3723642956,-2599258.843271836,14.75,285.75
2968590.936841119,-2581628.5110984505,14.75,286.25
3023202.839499582,-2563670.504556185,14.75,286.75
3077706.118127636,-2545385.468878321,14.75,287.25
3132098.814416139,-2526774.061048312,14.75,287.75
3186378.9740291834,-2507836.9497762104,14.75,288.25
3240544.6466742842,-2488574.815474638,14.75,288.75
-4523880.205893192,-1851716.5863329105,15.25,218.75
-4473508.899657522,-1878682.6633462333,15.25,219.25
-4422976.85972567,-1905346.3229169254,15.25,219.75
-4372285.901719725,-1931706.6070165886,15.25,220.25
-4321437.846971705,-1957762.568517148,15.25,220.75
-4270434.522458151,-1983513.2712248648,15.25,221.25
-4219277.760734461,-2008957.7899139905,15.25,221.75
-4167969.399869044,-2034095.2103600008,15.25,222.25
-4116511.283377273,-2058924.629372458,15.25,222.75
-4064905.2601552936,-2083445.1548274322,15.25,223.25
-4013153.184413524,-2107655.9056995893,15.25,223.75
-3961256.915610073,-2131556.0120938327,15.25,224.25
-3909218.318383933,-2155144.61527655,15.25,224.75
-3857039.262487972,-2178420.867706477,15.25,225.25
-3804721.6227217405,-2201383.933065158,15.25,225.75
-3752267.2788641388,-2224032.9862869717,15.25,226.25
-3699678.11560586,-2246367.2135887984,15.25,226.75
-3646956.0224816604,-2268385.8124992484,15.25,227.25
-3594102.893802494,-2290087.991887497,15.25,227.75
-3541120.6285874425,-2311472.971991705,15.25,228.25
-3488011.1304954635,-2332539.98444705,15.25,228.75
-3434776.3077570093,-2353288.272313317,15.25,229.25
-3381418.07310547,-2373717.090102105,15.25,229.75
-3327938.343708438,-2393825.703803608,15.25,230.25
-3274339.041098827,-2413613.390912994,15.25,230.75
-3220622.0911058187,-2433079.4404563564,15.25,231.25
-3166789.4237856953,-2452223.1530162687,15.25,231.75
-3112842.9733524597,-2471043.8407569053,15.25,232.25
-3058784.6781083685,-2489540.8274487653,15.25,232.75
-3004616.4803742757,-2507713.4484929563,15.25,233.25
-2950340.32641983,-2525561.0509450897,15.25,233.75
-2895958.1663935785,-2543082.9935387257,15.25,234.25
-2841471.954252859,-2560278.6467084293,15.25,234.75
-2786883.647693631,-2577147.3926123735,15.25,235.25
-2732195.208080116,-2593688.6251545534,15.25,235.75
-2677408.6003743135,-2609901.750006558,15.25,236.25
-2622525.7930654353,-2625786.184628917,15.25,236.75
-2567548.758099133,-2641341.3582920465,15.25,237.25
-2512479.4708066867,-2656566.7120967433,15.25,237.75
-2457319.9098340133,-2671461.698994268,15.25,238.25
-2402072.057070557,-2686025.7838060088,15.25,238.75
-2346737.897578112,-2700258.4432426994,15.25,239.25
-2291319.419519484,-2714159.165923227,15.25,239.75
-2235818.6140870387,-2727727.4523930047,15.25,240.25
-2180237.475431195,-2740962.8151419195,15.25,240.75
-2124578.0005887314,-2753864.778621846,15.25,241.25
-2068842.189411073,-2766432.8792637307,15.25,241.75
-2013032.044492417,-2778666.665494252,15.25,242.25
-1957149.571097764,-2790565.6977520487,15.25,242.75
-1901196.7770909078,-2802129.5485034985,15.25,243.25
-1845175.6728622478,-2813357.8022581027,15.25,243.75
-1789088.271256594,-2824250.0555833927,15.25,244.25
-1732936.5875008295,-2834805.917119434,15.25,244.75
-1676722.6391314843,-2845025.0075928946,15.25,245.25
-1620448.4459222876,-2854906.9598306622,15.25,245.75
-1564116.0298115492,-2864451.41877304,15.25,246.25
-1507727.414829551,-2873658.0414865077,15.25,246.75
-1451284.6270258077,-2882526.4971760353,15.25,247.25
-1394789.6943962527,-2891056.4671969786,15.25,247.75
-1338244.646810406,-2899247.6450665207,15.25,248.25
-1281651.5159384229,-2907099.7364746826,15.25,248.75
-1225012.3351780816,-2914612.4592949073,15.25,249.25
-1168329.1395817597,-2921785.5435941895,15.25,249.75
-1111603.96578327,-2928618.7316427724,15.25,250.25
-1054838.8519247249,-2935111.777923413,15.25,250.75
-998035.8375832868,-2941264.449140202,15.25,251.25
-941196.9636978708,-2947076.524226945,15.25,251.75
-884324.2724958522,-2952547.7943551075,15.25,252.25
-827419.8074196427,-2957678.0629413165,15.25,252.75
-770485.6130533115,-2962467.145654422,15.25,253.25
-713523.7350491037,-2966914.8704221253,15.25,253.75
-656536.2200539237,-2971021.0774371563,15.25,254.25
-599525.1156358392,-2974785.61916302,15.25,254.75
-542492.4702104653,-2978208.360339291,15.25,255.25
